Date	Newspaper	Article	Valence	Date_parsed
December 21, 2015 Monday  Andalucía Edición	El Pais	La coalición Compromís-Podemos-És el moment de Mònica Oltra y Pablo Iglesias logró anoche dejar en tercera posición al PSPV-PSOE del presidente valenciano, Ximo Puig, y demostró que en una circunscripción tan poblada como Valencia ya puede tratar de igual a igual al Partido Popular. La coalición obtuvo nueve diputados y el 25% de los votos. Todo un éxito para una alianza que aspiraba a realizar el sorpasso a los socialistas, después de que en las pasadas autonómicas de mayo el PSOE todavía lograra mantenerse como la fuerza hegemónica de la izquierda.  El PSOE consigue siete escaños pero pierde fuelle, sobre todo, en la provincia de Valencia donde la coalición Compromís-Podemos le saca dos diputados y ocho puntos de ventaja. Un resultado que, entre otras consecuencias, puede dejar sin escaño al exsecretario de Organización del PSOE Ciprià Ciscar, número cuatro por esta circunscripción. Tras conocer el recuento, tanto el presidente de la Generalitat, el socialista Ximo Puig, como la vicepresidenta y líder de Compromís, Mònica Oltra, aseguraron que el resultado de las generales no afectará al Gobierno de coalición sustentado por Podemos. Los populares se mantienen como primera fuerza en las tres circunscripciones valencianas con 11 diputados pero pierden nueve de los 20 escaños de 2011 y un 22% de los votos. Con el escrutinio al 99,7%, el PP pierde cuatro escaños en Alicante (tenía ocho), cuatro en Valencia (tenía nueve) y uno en Castellón (de tres a dos). La corrupción hace mella en los populares valencianos que, aun así, logran mejorar en cuatro puntos el resultado de las últimas autonómicas. Una mejora popular que ha debilitado a Ciudadanos en el tramo final de campaña y que, pese a lograr un buen resultado con cinco escaños y casi el 16% de los votos, queda en cuarta posición y lejos de los buenos augurios de los sondeos preelectorales. El partido de Albert Rivera logra dos escaños por Valencia (Toni Cantó será diputado), otros dos por Alicante y uno por Castellón, aunque siempre por detrás los otros tres partidos con representación. Esquerra Unida-Unitat Popular, la formación de Alberto Garzón, pierde el único diputado que tenía por Valencia. Lo mismo le sucede a Unión Progreso y Democracia (UPyD).		2015-12-21
December 21, 2015 Monday  Nacional Edición	El Pais	El PNV es la fuerza con mayor representación en Euskadi con seis escaños y un 24,75% de los votos, pero Podemos, en su estreno en unas generales en Euskadi, se sitúa como la formación más votada (25,97%), aunque con un escaño menos, según los datos del Ministerio del Interior con el 99,8% de los votos escrutados.  El PSE logra mantener tres escaños, uno por provincia, cuando, según los primeros sondeos, perdía el de Álava. También con ese resultado se mantendría como tercera fuerza en Euskadi en representación con tres diputados, aunque no en votos (13,26%), ante el descalabro, que no había augurado ninguna encuesta, de EH Bildu, que apenas si logra dos asientos pero con el 15,07% de los votos. La izquierda abertzale desciende de seis escaños a dos, y se reduce a la mitad en su feudo de Gipuzkoa, donde se queda como la tercera fuerza, por detrás de Podemos y del PNV. La debacle abertzale confirma la caída que ya empezó a atisbar en las pasadas elecciones municipales y forales. No gana en ninguna provincia. El PP se queda con dos escaños, dejando al exalcalde de Vitoria Javier Maroto, que iba como número dos por Álava, fuera del Congreso de los Diputados. También se queda fuera Borja Semper en Gipuzkoa. Podemos fue la auténtica sorpresa de la noche al convertirse en el partido más votado, dejando atrás ya al PNV y sobre todo al PSE y a EH Bildu, que fue la segunda fuerza en los últimos comicios municipales y forales. A la formación de Iglesias ni siquiera le ha afectado la grave crisis interna que vivió en vísperas electorales. El PNV gana después de dos semanas en las que Euskadi ha estado ausente del debate nacional y en las que apenas ha estado presente en la precampaña con el debate sobre el Concierto Económico y el Cupo. Durante diez días, el Concierto estuvo en boca de los principales líderes con el mínimo común denominador de su actualización y modificación. Tras una campaña de perfil bajo, el PNV mantendrá el grupo propio al lograr seis de los 18 diputados vascos: ocho en Bizkaia, seis en Gipuzkoa y cuatro en Álava. El PSE aguantaría el tirón después de unos sondeos que ampliaban mucho más su caída, (pasa de cuatro a tres), y mantiene el de Álava. Ciudadanos, el partido de Albert Rivera, no logra representación alguna en Euskadi.		2015-12-21
December 21, 2015 Monday  Comunidad Valenciana Edición	El Pais	El PP mantiene la supremacía en la Región de Murcia, aunque pierde tres de los ocho diputados que logró en 2011, con casi el 99,92% escrutado. Dos de ellos se los arrebata Ciudadanos, formación que abre la mayor brecha en el feudo electoral del PP. El otro se lo quita el partido de Pablo Iglesias, que se hace hueco en un espacio electoral que durante muchas legislaturas solo ocupó el bipartidismo. El PSOE consigue mantener la posición que tenía en 2013 con sus dos diputados, aunque el escenario se fragmenta con el partido de Albert Rivera pisándole los talones en porcentaje de votos e igualándole en escaños. 		2015-12-21
December 21, 2015 Monday  Nacional Edición	El Pais	El PP ha perdido casi la mitad de los escaños que obtuvo hace cuatro años en la Comunidad Valenciana. Con más del 99,7% de los votos escrutados, los populares consiguen 11 diputados frente a los 20 que alcanzaron en 2011. Los escándalos de corrupción y el desgaste de sus años de Gobierno se traducen en una notable pérdida de votos y escaños en favor de los partidos emergentes. Los socialistas (siete diputados) tampoco aguantan el envite al bipartidismo y se dejan tres de los 10 puestos logrados en los anteriores comicios, uno en cada circunscripción.  El resultado más sorprendente es el que obtiene la coalición Compromís-Podemos-És el Moment, que se coloca en segunda posición con nueve escaños y el 25% de votos. La coalición forjada por Mònica Oltra y Pablo Iglesias supera tanto al PSPV-PSOE como a Ciudadanos. El partido de Albert Rivera obtiene cinco escaños, aunque lejos de los pronósticos de los sondeos. Esquerra Unida-Unitat Popular y UPyD pierden el diputado que tenían.		2015-12-21
December 21, 2015 Monday  Andalucía Edición	El Pais	El Partido Popular mantiene su hegemonía en la Comunidad de Madrid. La lista que encabezaba Mariano Rajoy logra 13 escaños después de convencer a un 33,4% de los votantes. Le sigue Podemos, que se queda con ocho representantes (20,8% de los votos). El PSOE, muy tocado, cae a la cuarta posición con seis escaños y el 17,8% de los apoyos. Ciudadanos se estrena con siete representantes, pero con unos 23.000 votos más. La formación de Albert Rivera se coloca tercera en la región con 671.651 papeletas, con el 99,30% escrutado. Alberto Garzón (Unidad Popular-IU) consigue en Madrid, con 187.821 votos, sus dos únicos representantes nacionales.  Con los socialistas, el otro gran perjudicado de estas elecciones en la Comunidad es UPyD, que se queda sin representantes; en las anteriores generales obtuvo cuatro. La alta participación en la capital -un 77,76 %, cuatro puntos porcentuales por encima de la media nacional- no ha quitado al PP su posición dominante y seduce a más de 1,1 millones de electores. Ganando en Madrid, tradicional feudo conservador y una de las plazas más cotizadas en estas elecciones por su valor político y simbólico, Rajoy, aún perdiendo seis representantes con respecto a 2011, ha salvado los muebles en la Comunidad.		2015-12-21
December 21, 2015 Monday  Andalucía Edición	El Pais	El partido de Albert Rivera es el único que ha explicado qué harán sus diputados en las votaciones de investidura antes del 20-D. Voto afirmativo. Rivera se ha comprometido a que sus diputados no apoyen la investidura de Mariano Rajoy (PP) ni de Pedro Sánchez (PSOE). Abstención. El candidato anunció antes de la cita electoral que sus representantes se abstendrán si PP o PSOE tienen mayoría suficiente. Voto negativo. Los de Rivera se opondrán a cualquier candidato que pacte con los nacionalistas o con Podemos mientras que Pablo Iglesias mantenga su plan de celebrar un referéndum en Cataluña. 		2015-12-21
December 21, 2015 Monday  Andalucía Edición	El Pais	La prioridad de Podemos en la próxima legislatura consiste en negociar y lograr una reforma de la Constitución. La formación que lidera Pablo Iglesias propone acuerdos en cinco asuntos para modificar la Ley Fundamental. Ley electoral. Podemos buscará pactar con Albert Rivera, presidente de Ciudadanos, una reforma de la ley electoral y medidas de regeneración política. Derechos sociales. El margen que contempla Podemos para intentar llegar a acuerdos con Pedro Sánchez, líder del PSOE, pasa por el reconocimiento en la futura Constitución de los derechos sociales al mismo nivel de los derechos civiles. 		2015-12-21
December 21, 2015 Monday  1ª Ed. Barna Edición	El Pais	En Comú Podem ganó ayer en Barcelona con un 26,6% de los votos. La formación de la alcaldesa Ada Colau se impuso en ocho de diez distritos, todos salvo Les Corts y Sarrià-Sant Gervasi, donde la victoria la obtuvo Democràcia i Llibertat. En el global de la ciudad, el segundo partido fue ERC (15,2%) y el tercero la marca de CiU (14,5%). El PSC pasó de ser segunda fuerza en 2011 a cuarta ayer, con el 13,2% de los votos: por el camino se ha dejado casi 90.000 papeletas. Los dos últimos puestos fueron para Ciutadans (13,1%) y PP (12,7%). Los resultados incrementan el apoyo que Colau obtuvo en las municipales de mayo: de ganar en seis distritos ha pasado a ocho. En votos, de los 176.500 cosechados entonces ha pasado a 217.000.  De hecho, con 40.000 papeletas más que en mayo, Ada Colau sale reforzada de las elecciones de ayer. En una alcaldía donde solo cuenta con 11 de 41 concejales, su victoria de ayer y la apuesta por el referendum le acercan a formaciones como ERC y la CUP. En Comú Podem ganó holgadamente, a mucha distancia de las cinco fuerzas siguientes, que se colocaron, como un pelotón, con porcentajes de entre el 15,2% y el 12,7% (entre 123.000 y 103.000 papeletas). Los mayores porcentajes de apoyo al partido de Colau se registraron anoche en Ciutat Vella (35,3%) y Nou Barris (31,4%), el distrito que más apoyó a la alcaldesa. En otros tres distritos, Sant Andreu, Sant Martí y Sants-Montjuïc, En Comú Podem obtuvo más del 30% de los votos. El segundo puesto lo obtuvo ERC, que en las generales de 2011 fue la quinta fuerza en Barcelona. Más que duplica los votos de entonces, de 54.800 a casi 124.000, un resultado que en clave local puede dar fuerza al grupo municipal para postularse como socio preferente de Colau en el Ayuntamiento de Barcelona. Democràcia i Llibertat, en cambio, y pese a aguantar en el primer puesto en Les Corts y Sarrià-Sant Gervasi, pierde 93.000 votos respecto a las generales de hace cuatro años. En porcentaje de votos, ha pasado de ser primera fuerza con el 18,6% a tercera con el 14,5%. Por su parte, el PSC pasó de segunda fuerza con el 17,3% en 2011 y 197.526 votos a cuarta fuerza, con el 13,2% y 108.000 papeletas. Los socialistas, con todo, aguantaron en el segundo puesto en cinco distritos: Ciutat Vella, Horta-Guinardó, Nou Barris, Sant Andreu y Sant Martí. En la capital catalana el quinto puesto fue ayer para Ciudadanos, que cosechó el 13,1% de los votos. El partido de Albert Rivera -tercera fuerza en el Ayuntamiento, donde tiene cinco de los 41 concejales- logró imponerse en Nou Barris en las pasadas elecciones autonómicas. Fue el único distrito donde entonces se impuso Ciutadans, una mancha naranja en un mapa de la capital que el 27S se tiñó completamente de azul al ganar Junts pel Sí. Con todo, vale la pena subrayar las cifras de voto del partido en los tres últimos comicios: 77.500 en las municipales de mayo; 155.200 en las autonómicas de septiembre y 107.000 ayer. El PP, tercera fuerza hace cuatro años en las generales con el 14,3% de los votos, quedó ayer relegado al sexto puesto: 12,71% y 60.000 votos menos. En las municipales de mayo, los populares pasaron de ocho a tres concejales; y en las autonómicas, del 14,7% en 2012 al 7% en septiembre pasado. Respecto al resultado anoche de Unió Democràtica, se quedó en séptimo lugar, con el 2,2% de las papeletas, 18.000.		2015-12-21
December 21, 2015 Monday  Nacional Edición	El Pais	En Comú Podem (ECP) se impuso ayer en Cataluña tras ganar en prácticamente todas las grandes ciudades y lograr representación en las cuatro circunscripciones. Con el 98,6% de los votos escrutados, la coalición encabezada por Xavier Domènech ganó con claridad en la demarcación de Barcelona (nueve escaños), desplazando al PSC, y fue la que más votos consiguió en Tarragona. CDC, que se presentaba con la marca Democràcia i Llibertat, conservó sus feudos de Lleida y Girona, pero cosechó unos malos resultados en la gran Barcelona, donde quedó en quinta posición, con Sant Cugat del Vallès como único feudo.  Podemos desplazó al PSC como primera fuerza en la provincia de Barcelona, en especial en las ciudades del área metropolitana, aunque la lista liderada por Carme Chacón logró resistir en la segunda posición con cinco escaños. Los socialistas tampoco aguantaron el pulso con ECP en Tarragona, donde quedaron terceros. Sí lograron mantener los escaños en Lleida y Girona. En esas dos circunscripciones, la lucha se libró entre convergentes y republicanos. Y en ambos casos venció la candidatura de Democràcia i Llibertat, aunque perdió un escaño en ambas. Aun así, Esquerra consiguió triplicar los resultados de los comicios de 2011 y recuperar la representación que había perdido fuera de la provincia de Barcelona. Los republicanos consiguieron quedar segundos en Girona, Lleida y Tarragona y terceros en Barcelona. Ciudadanos fue la quinta fuerza política en el conjunto de Cataluña, resultado que contrasta con el segundo puesto que obtuvo en las pasadas elecciones autonómicas. El partido de Albert Rivera fue barrido por ECP y el PSC en el área metropolitana de Barcelona, donde había sido primera fuerza el 27-S. La formación consiguió cuatro escaños en Barcelona y uno en Tarragona. El PP, que en las pasadas elecciones había sido tercera fuerza, quedó relegado a la última posición, sin representación en Girona y Lleida.		2015-12-21
December 21, 2015 Monday  Andalucía Edición	El Pais	El PP sigue siendo la fuerza más votada en Canarias, pero pierde casi la mitad de sus apoyos. Con el 97,9% del voto escrutado, los populares obtienen el 28,5% de los votos y cinco diputados, cuatro menos que en 2011. Los socialistas aguantan y mantienen sus cuatro escaños, pero en votos se ven superados por Podemos (tres diputados) que acapara el 23,2% de las papeletas, 1,3 puntos más que los socialistas.  Ciudadanos también ha obtenido diputados por Canarias en su estreno en el Congreso. La formación liderada por Albert Rivera reúne el 11,4% de los apoyos, que le sirven para conseguir dos escaños. No solo PP y PSOE han perdido votos con la entrada de los emergentes. Coalición Canarias (CC), que gobierna en la Comunidad, sufre el mayor descalabro, relegada al quinto puesto con el 8,2% de los votos, casi la mitad que hace cuatro años (15,4%). Hace solo seis meses, en las autonómicas de mayo, el PSOE fue más votado (19,86%), pero CC y el Partido Nacionalista Canario, segundos en votos (18,19%), consiguieron tres escaños más. Ambas formaciones llegaron a un acuerdo y sellaron un pacto que llevó a la presidencia al candidato de CC, Fernando Clavijo.		2015-12-21
December 21, 2015 Monday  Andalucía Edición	El Pais	Con el 99,7% del voto escrutado, PSOE y PP siguen acaparando la mayoría de los apoyos en Extremadura, aunque cambia el reparto de fuerzas respecto a los resultados finales de hace cuatro años y el PSOE recupera la mayoría en uno de sus feudos. Los socialistas suman el 38% de los votos y obtienen cinco de los 10 diputados en juego. Segundo se sitúa el PP, que con el 34,8% de los apoyos, se hace con cuatro escaños. El décimo diputado es para Podemos, que acapara el 12,6% de las papeletas y obtiene un escaño por la provincia de Badajoz. En esta provincia, el PSOE ha logrado tres escaños (recupera uno desde 2011) y el PP, dos (pierde dos respecto a hace cuatro años). En la provincia de Cáceres, populares y socialistas se reparten dos escaños cada uno.  En la comunidad extremeña, Ciudadanos se estrenó ayer en unas elecciones generales con el 11,3% de los votos, pero el partido de Albert Rivera no consiguió representación en el Congreso por esta comunidad. Izquierda Unida, que en 2011 superó el 5,7% de los apoyos, cae más de dos puntos y casi la mitad de sus apoyos. Los resultados de ayer, con el 99,7% escrutado, confirman el cambio del mapa político extremeño que ya se vio en los comicios municipales y autonómicos de mayo pasado, en los que el PSOE recuperó uno de sus feudos y Guillermo Fernández Vara consiguió ser investido presidente con el apoyo de Podemos.		2015-12-21
December 21, 2015 Monday  Andalucía Edición	El Pais	La coalición Compromís-Podemos-És el moment de Mònica Oltra y Pablo Iglesias logró anoche dejar en tercera posición al PSPV-PSOE del presidente valenciano, Ximo Puig, y demostró que en una circunscripción tan poblada como Valencia ya puede tratar de igual a igual al Partido Popular. La coalición obtuvo nueve diputados y el 25% de los votos. Todo un éxito para una alianza que aspiraba a realizar el sorpasso a los socialistas, después de que en las pasadas autonómicas de mayo el PSOE todavía lograra mantenerse como la fuerza hegemónica de la izquierda.  El PSOE consigue siete escaños pero pierde fuelle, sobre todo, en la provincia de Valencia donde la coalición Compromís-Podemos le saca dos diputados y ocho puntos de ventaja. Un resultado que, entre otras consecuencias, puede dejar sin escaño al exsecretario de Organización del PSOE Ciprià Ciscar, número cuatro por esta circunscripción. Tras conocer el recuento, tanto el presidente de la Generalitat, el socialista Ximo Puig, como la vicepresidenta y líder de Compromís, Mònica Oltra, aseguraron que el resultado de las generales no afectará al Gobierno de coalición sustentado por Podemos. Los populares se mantienen como primera fuerza en las tres circunscripciones valencianas con 11 diputados pero pierden nueve de los 20 escaños de 2011 y un 22% de los votos. Con el escrutinio al 99,7%, el PP pierde cuatro escaños en Alicante (tenía ocho), cuatro en Valencia (tenía nueve) y uno en Castellón (de tres a dos). La corrupción hace mella en los populares valencianos que, aun así, logran mejorar en cuatro puntos el resultado de las últimas autonómicas. Una mejora popular que ha debilitado a Ciudadanos en el tramo final de campaña y que, pese a lograr un buen resultado con cinco escaños y casi el 16% de los votos, queda en cuarta posición y lejos de los buenos augurios de los sondeos preelectorales. El partido de Albert Rivera logra dos escaños por Valencia (Toni Cantó será diputado), otros dos por Alicante y uno por Castellón, aunque siempre por detrás los otros tres partidos con representación. Esquerra Unida-Unitat Popular, la formación de Alberto Garzón, pierde el único diputado que tenía por Valencia. Lo mismo le sucede a Unión Progreso y Democracia (UPyD).		2015-12-21
December 21, 2015 Monday  Nacional Edición	El Pais	El PNV es la fuerza con mayor representación en Euskadi con seis escaños y un 24,75% de los votos, pero Podemos, en su estreno en unas generales en Euskadi, se sitúa como la formación más votada (25,97%), aunque con un escaño menos, según los datos del Ministerio del Interior con el 99,8% de los votos escrutados.  El PSE logra mantener tres escaños, uno por provincia, cuando, según los primeros sondeos, perdía el de Álava. También con ese resultado se mantendría como tercera fuerza en Euskadi en representación con tres diputados, aunque no en votos (13,26%), ante el descalabro, que no había augurado ninguna encuesta, de EH Bildu, que apenas si logra dos asientos pero con el 15,07% de los votos. La izquierda abertzale desciende de seis escaños a dos, y se reduce a la mitad en su feudo de Gipuzkoa, donde se queda como la tercera fuerza, por detrás de Podemos y del PNV. La debacle abertzale confirma la caída que ya empezó a atisbar en las pasadas elecciones municipales y forales. No gana en ninguna provincia. El PP se queda con dos escaños, dejando al exalcalde de Vitoria Javier Maroto, que iba como número dos por Álava, fuera del Congreso de los Diputados. También se queda fuera Borja Semper en Gipuzkoa. Podemos fue la auténtica sorpresa de la noche al convertirse en el partido más votado, dejando atrás ya al PNV y sobre todo al PSE y a EH Bildu, que fue la segunda fuerza en los últimos comicios municipales y forales. A la formación de Iglesias ni siquiera le ha afectado la grave crisis interna que vivió en vísperas electorales. El PNV gana después de dos semanas en las que Euskadi ha estado ausente del debate nacional y en las que apenas ha estado presente en la precampaña con el debate sobre el Concierto Económico y el Cupo. Durante diez días, el Concierto estuvo en boca de los principales líderes con el mínimo común denominador de su actualización y modificación. Tras una campaña de perfil bajo, el PNV mantendrá el grupo propio al lograr seis de los 18 diputados vascos: ocho en Bizkaia, seis en Gipuzkoa y cuatro en Álava. El PSE aguantaría el tirón después de unos sondeos que ampliaban mucho más su caída, (pasa de cuatro a tres), y mantiene el de Álava. Ciudadanos, el partido de Albert Rivera, no logra representación alguna en Euskadi.		2015-12-21
December 21, 2015 Monday  Comunidad Valenciana Edición	El Pais	El PP mantiene la supremacía en la Región de Murcia, aunque pierde tres de los ocho diputados que logró en 2011, con casi el 99,92% escrutado. Dos de ellos se los arrebata Ciudadanos, formación que abre la mayor brecha en el feudo electoral del PP. El otro se lo quita el partido de Pablo Iglesias, que se hace hueco en un espacio electoral que durante muchas legislaturas solo ocupó el bipartidismo. El PSOE consigue mantener la posición que tenía en 2013 con sus dos diputados, aunque el escenario se fragmenta con el partido de Albert Rivera pisándole los talones en porcentaje de votos e igualándole en escaños. 		2015-12-21
December 21, 2015 Monday  Nacional Edición	El Pais	El PP ha perdido casi la mitad de los escaños que obtuvo hace cuatro años en la Comunidad Valenciana. Con más del 99,7% de los votos escrutados, los populares consiguen 11 diputados frente a los 20 que alcanzaron en 2011. Los escándalos de corrupción y el desgaste de sus años de Gobierno se traducen en una notable pérdida de votos y escaños en favor de los partidos emergentes. Los socialistas (siete diputados) tampoco aguantan el envite al bipartidismo y se dejan tres de los 10 puestos logrados en los anteriores comicios, uno en cada circunscripción.  El resultado más sorprendente es el que obtiene la coalición Compromís-Podemos-És el Moment, que se coloca en segunda posición con nueve escaños y el 25% de votos. La coalición forjada por Mònica Oltra y Pablo Iglesias supera tanto al PSPV-PSOE como a Ciudadanos. El partido de Albert Rivera obtiene cinco escaños, aunque lejos de los pronósticos de los sondeos. Esquerra Unida-Unitat Popular y UPyD pierden el diputado que tenían.		2015-12-21
December 21, 2015 Monday  Andalucía Edición	El Pais	El Partido Popular mantiene su hegemonía en la Comunidad de Madrid. La lista que encabezaba Mariano Rajoy logra 13 escaños después de convencer a un 33,4% de los votantes. Le sigue Podemos, que se queda con ocho representantes (20,8% de los votos). El PSOE, muy tocado, cae a la cuarta posición con seis escaños y el 17,8% de los apoyos. Ciudadanos se estrena con siete representantes, pero con unos 23.000 votos más. La formación de Albert Rivera se coloca tercera en la región con 671.651 papeletas, con el 99,30% escrutado. Alberto Garzón (Unidad Popular-IU) consigue en Madrid, con 187.821 votos, sus dos únicos representantes nacionales.  Con los socialistas, el otro gran perjudicado de estas elecciones en la Comunidad es UPyD, que se queda sin representantes; en las anteriores generales obtuvo cuatro. La alta participación en la capital -un 77,76 %, cuatro puntos porcentuales por encima de la media nacional- no ha quitado al PP su posición dominante y seduce a más de 1,1 millones de electores. Ganando en Madrid, tradicional feudo conservador y una de las plazas más cotizadas en estas elecciones por su valor político y simbólico, Rajoy, aún perdiendo seis representantes con respecto a 2011, ha salvado los muebles en la Comunidad.		2015-12-21
December 21, 2015 Monday  Andalucía Edición	El Pais	El partido de Albert Rivera es el único que ha explicado qué harán sus diputados en las votaciones de investidura antes del 20-D. Voto afirmativo. Rivera se ha comprometido a que sus diputados no apoyen la investidura de Mariano Rajoy (PP) ni de Pedro Sánchez (PSOE). Abstención. El candidato anunció antes de la cita electoral que sus representantes se abstendrán si PP o PSOE tienen mayoría suficiente. Voto negativo. Los de Rivera se opondrán a cualquier candidato que pacte con los nacionalistas o con Podemos mientras que Pablo Iglesias mantenga su plan de celebrar un referéndum en Cataluña. 		2015-12-21
December 21, 2015 Monday  Andalucía Edición	El Pais	La prioridad de Podemos en la próxima legislatura consiste en negociar y lograr una reforma de la Constitución. La formación que lidera Pablo Iglesias propone acuerdos en cinco asuntos para modificar la Ley Fundamental. Ley electoral. Podemos buscará pactar con Albert Rivera, presidente de Ciudadanos, una reforma de la ley electoral y medidas de regeneración política. Derechos sociales. El margen que contempla Podemos para intentar llegar a acuerdos con Pedro Sánchez, líder del PSOE, pasa por el reconocimiento en la futura Constitución de los derechos sociales al mismo nivel de los derechos civiles. 		2015-12-21
December 22, 2015 Tuesday  1ª Ed. Barna Edición	El Pais	"En Comú Podem se ha impuesto en los cinco municipios del Barcelonès y en los 30 del Baix Llobregat, además de la mayoría de poblaciones de los dos Vallès y en la mitad del Maresme. La primera y segunda corona barcelonesa -durante muchos años monopolio de los socialistas y donde Ciudadanos empezó a hacerse un hueco en las pasadas elecciones autonómicas- estrena color y queda teñida del lila característico de la formación de Xavier Domènech. El voto mayotitario de la gran Barcelona se le resiste al independentismo. Históricamente, el área de Barcelona se ha conocido con el nombre de cinturón rojo, donde el PSC ganaba cómodamente las elecciones, mientras el interior de Cataluña era territorio de CiU. Desde el auge del soberanismo, la paleta de color se ha enriquecido considerablemente. El área de Barcelona estrenó el color naranja, cuando Ciutadans sorprendió al imponerse en 17 municipios, algunos tan importantes como L'Hospitalet, El Prat, Sant Boi, Rubí o Castelldefels. El PSC sólo consiguió mantener poblaciones como Santa Coloma, Cornellà y Badia del Vallès. El resto quedó bajo dominio de Junts pel Sí.  El 27-S, con unas elecciones planteadas por muchas fuerzas como un plebiscito, el voto se polarizó hacia los partidos claramente a favor o en contra de la independencia, arrinconando aquellos con un discurso más ambiguo sobre el proceso, como Cataluña Sí que se Pot, la marca impulsada por Iniciativa, Podem y Esquerra Unida el 27-S. Entonces el área de Barcelona quedó prácticamente monopolizada por Junts por el Sí y Ciutadans, que consiguió capitalizar el voto no soberanista. La formación de Albert Rivera daba por hecho que su implantación se consolidaría y se expandiría en las generales pero la presencia del naranja ha sido fugaz. El vicesecretario general de C's, José Manuel Villegas, admitió ayer que su partido consiguió más apoyos gracias a que las autonómicas se centraron básicamente en la independencia. ""En unas generales, que se habla de otros temas, hemos sacado el resultado que hemos sacado"", añadió. Con el debate soberanista en segundo término, Ciutadans se ha desinflado en las generales y perdido casi 250.000 de los 736.364 que logró el 27-S, muchos cosechados en la zona más poblada de Cataluña. El partido naranja no logró revalidar la victoria en ninguno de los municipios del cinturón metropolitano y solo logró imponerse en media docena de pequeños poblaciones (ninguna de Barcelona), entre los que destacan Roses y Salou. La victoria de En Comú Podem es aplastante en el Barcelonès y el Baix Llobregat. Los de Xavier Domènech ganaron en todos los municipios de las dos comarcas. En Barcelona, el efecto Ada Colau (muy presente durante la campaña) ha funcionado a las mil maravillas y ha ayudado que En Común Podem consiga más del doble de votos, 218.080, que la segunda fuerza, que ha sido ERC. También se impone claramente en la segunda y tercera ciudad catalana en población: en Badalona -donde precisamente gobierna la confluencia de izquierdas bajo el nombre de Badalona en Comú- y en L'Hospitalet, Santa Coloma de Gramenet y Cornellà, tradicionalmente feudo del PSC. También logró el primer puesto en 18 de los 23 municipios del Vallès Occidental, la mayoría tradicionalmente socialistas, entre ellas las dos cocapitales, Sabadell y Terrassa. Democràcia y Llibertat (DiL) mantiene los baluartes convergentes (Sant Cugat del Vallès y Matadepera), mientras que ERC conserva plazas como Sant Llorenç Savall. En el Vallès Oriental la formación morada salió victoriosa en 23 de los 39 del Vallès Oriental, entre ellas la dos principales ciudades, tradicionalmente socialistas, como Granollers y Mollet, e incluso en uno de los nuevo bastiones de ERC, Caldes de Montbui. El mismo patrón se repite en el Maresme, donde la confluencia violeta gana a bastiones rojos como Mataró, Pineda o Premià de Mar."		2015-12-22
December 22, 2015 Tuesday  Nacional Edición	El Pais	Ahora que vuelven los vinilos a las tiendas de música, me viene a la memoria que esos discos tenían dos caras (la A y la B); algo parecido a los políticos actuales, que han sufrido auténticas transformaciones en los últimos meses para ofrecer a su público la cara que querían ver en cada momento.  Los cuatro líderes políticos principales suman ocho rostros que han utilizado en los actos electorales y los programas de televisión. Los asesores de imagen les han ido moldeando para obtener los mejores resultados, aunque no siempre han acertado. El candidato del PP, Mariano Rajoy, ha estado casi cuatro años con la misma cara circunspecta de un presidente del Gobierno que tiene que sacar adelante a su país y al que no le queda tiempo para dialogar. En campaña, Rajoy se transformó en un hombre de la calle que tomaba cañas, hacía paellas y mostraba su mejor rostro en los platós de televisión. Tanto dio la cara que un energúmeno casi se la parte. Y ahora tiene que acentuar esa imagen abierta y dialogante para buscar los apoyos necesarios para su investidura. Pedro Sánchez necesita dos rostros: uno para dentro y otro para afuera. En las reuniones internas, el secretario general del PSOE tiene que mostrar su lado más duro, porque sabe que no las tiene todas consigo. Ayer mismo, antes de empezar el análisis electoral en la ejecutiva, Sánchez se apresuró a anunciar que se volverá a presentar a la secretaría general en el congreso de primavera. Frente a eso, el líder socialista ofrece una imagen amable y componedora en su actividad política externa, que solo se rompe cuando lo exige el guion y hay que forzar en un debate. Pablo Iglesias es el que tiene dos caras más acentuadas. Su imagen agresiva de las elecciones europeas se transformó en la última campaña, dando una imagen más cercana a la madre Teresa de Calcuta que al bolivariano que lleva dentro. Con los brazos abiertos en los debates y una sonrisa benéfica que pide calma y fraternidad, quería eliminar el miedo que produce su partido. Pero la noche del domingo reapareció el líder real de Podemos que quiere asaltar los cielos. Albert Rivera ha mantenido siempre la misma cara: un líder emergente, pero centrado, amable y cercano. Le dio resultado hasta el domingo pasado. Los ciudadanos, que le tenían catalogado como una alternativa razonable, han pensado que era una marca blanca del PP o un aliado del PSOE y han frenado su ascenso a última hora. Algún gesto le habrá delatado.		2015-12-22
