Date	Newspaper	Article	Valence	Date_parsed
December 10, 2015 Thursday  Andalucía Edición	El Pais	"Ante el 40% de indecisos que vaticinan las encuestas, los partidos se han lanzado a una dura refriega en la que han intensificado sus críticas. El objetivo principal es Pedro Sánchez, el líder del PSOE, que recibe descalificaciones a derecha e izquierda. El presidente del Gobierno, Mariano Rajoy, le pidió ayer ""que se serene"" y ""reflexione sobre cómo organizarse"" tras las elecciones. Pablo Iglesias, líder de Podemos, dijo que en los debates Sánchez habría quedado mejor ""si hubieran ido en su lugar Felipe González o Susana Díaz"". El propio Sánchez respondió que no se resigna ""a que el PP gane, como sí hacen otros"", en referencia a Podemos y Ciudadanos.  El PP también ha centrado sus ataques en Albert Rivera, para contener la fuga de voto de centroderecha. Rajoy se refiere al partido como un ""experimento"" y ayer la vicesecretaria del partido Andrea Levy criticó la falta de equipo de Rivera. ""Debería saber"", dijo, ""que no se puede sentar en todas las sillas del Consejo de Ministros""."		
December 10, 2015 Thursday  Nacional Edición	El Pais	"Aunque el PP mantenga que su único rival es el de siempre, el PSOE, y que ""lo importante"" es el debate con Pedro Sánchez del próximo lunes, en el partido saben que quien les muerde votos es Ciudadanos y ahí están centrando sus ataques. Porque la indecisión, que es donde habitan los descontentos con el bipartidismo, supera el 40%, y porque su electorado no duda entre Rajoy o Sánchez, sino entre Rajoy o Rivera.  El candidato del PP, que dice haberse guardado algún anuncio para los próximos días, nunca le cita por su nombre, pero es, sobre todo, al líder de Ciudadanos al que se refiere cuando habla de los ""experimentos"", y de esos partidos nacidos ""hace un cuarto de hora"" en los que solo se conoce a una persona: el líder. El PP centra su estrategia en la formación de Rivera. Frenando la fuga, con una ""plataforma de conversión"" presentada por Javier Maroto el lunes, y tratando de dirigir a los indecisos, con un comparador de programas. Este contrasta las propuestas de seis partidos, pero cuando Andrea Levy lo presentó ayer se dirigió sobre todo a uno. ""Votar al PP y Ciudadanos no es lo mismo"", dijo. ¿Quién es su número dos? Debería saber el señor Rivera que no se puede sentar en todas las sillas del Consejo de Ministros""."		
December 10, 2015 Thursday  Andalucía Edición	El Pais	"El discurso político, y en particular el electoral, ha de atenerse a las reglas de la producción ideológica. Ante todo, se presentará como una respuesta total y coherente a las demandas de los grupos sociales a quienes considera sus destinatarios. Contradicciones internas e inseguridades han de ser eliminadas, pues se trata ante todo de ganar adeptos, seguros del acierto una vez que han elegido la opción ofrecida. En un medio pluralista, el discurso político adquiere además una dimensión polémica frente a otras ofertas concurrentes, a las cuales es preciso anular, y también someter a un proceso de captación, similar a la lucha japonesa, donde los argumentos del otro puedan ser utilizados para reforzar los propios. Hay siempre una tentación maniquea que se adueña de los contenidos del mensaje político hasta convertirla en una guerra de palabras que acaban perdiendo todo sentido, salvo para descalificar al oponente. Solo falta que en el debate un moderador olvide la exigencia de neutralidad mostrada en el realizado por este periódico. Es algo bien conocido en nuestro país, sobre todo en la presentación de un pensamiento conservador, ceñido a la máxima de gobernar es resistir. En función de la cual, todas las alternativas son desestabilizadoras. Lo que es, es, y basta. Todo análisis, por no hablar de autocrítica, resulta borrado de antemano. El discurso político consiste en un permanente y pobre monólogo.  Claro que en la vertiente opuesta esa última orientación también se da, incluso mostrando una preocupante deriva reaccionaria. Aquí el mantra es el cambio: y un cambio radical. Este propósito sería congruente con la definición de una serie de objetivos que pudieran constituir el núcleo de una acción alternativa de gobierno. No contaría tanto la viabilidad de la propuesta como su coherencia interna, al responder a una demanda social, para el caso que nos ocupa, la indignación, el digamos no a los protagonistas del régimen vigente, Constitución y UE incluidas. La sorpresa ha sido que en el último año y medio, bajo un liderazgo personal nada democrático, esa tendencia ha experimentado lo que erróneamente llaman moderación, siendo en realidad una permanente mutación de acuerdo con las exigencias del mercado político. No es transformismo, sino travestismo político según la fórmula de que cambiaré mis principios según las encuestas. Europa no es ya la opresora, sino un marco necesario; de salir del euro, nada; la Constitución deja de ser un candado para convertirse en la plataforma de la actual democracia; incluso este diario, que hace tres años impulsaba al parecer un ""golpe de Estado"", la coalición PP-PSOE, es hoy el novamás, el intelectual orgánico de la Transición, por cierto también ensalzada. En vez de salir de la OTAN, busquemos un general que la consolide. Y adiós casta. La crítica se ve obligada a perseguir, como el cocodrilo de Peter Pan, a este capitán Garfio, pirata en constante movimiento. Los virajes se cubren unas veces con falsas evidencias. Otras, mediante un juego de máscaras. O con ambas cosas. La ruleta rusa anticonstitucional de un referéndum de autodeterminación ya en Cataluña se convierte en insoslayable exigencia democrática; asegurando como el mago con su bola adivinatoria que ""Cataluña se quedará"". En julio, ante una eventual declaración de independencia, ""la solución no dependerá del Gobierno, sino de los tribunales"". Ahora es lo contrario. Cuando tras recalcar su amor a España Pedro Sánchez le reprochó en el debate el apoyo en Navarra a la candidatura de Bildu, dispuesta a impulsar ""la descomposición de España"", negó esto de plano. Mentira (La Vanguardia, 28-X). Máscara: condena de los atentados de París, para de inmediato denunciar ""la venganza"" de Hollande, como si el Estado Islámico (ISIS, en sus siglas en inglés) no hubiese declarado ya la guerra. Lo importante es la descalificación de los demócratas. Silencios: no es chavista, pero ni palabra sobre la barbarie de Maduro, ni sobre el yihadismo... ni en el programa electoral sobre el dopaje: puede costar algún voto. Cuenta capitalizar el descontento, exhibiendo un gesto solemne y agresivo, incluso de odio (Parlamento Europeo) y llenándose la boca de democracia. ""Sin debate no hay democracia"", pero en la autocracia imperante en su partido no cabe la oposición. Anuncio de una forma de gobernar, no de izquierda, sino izquierdista (Lenin). Recordemos la advertencia de Cicerón sobre Catilina: ""No faltan en este lugar quienes no ven los peligros inminentes, o viéndolos, hacen como si no los viesen"". [PG] Antonio Elorza es catedrático de Ciencia Política."		
December 11, 2015 Friday  2ª Ed. Barna Edición	El Pais	"El presidente del Gobierno ha hablado con la vicepresidenta, Soraya Sáenz de Santamaría, de la Operación Menina, su hipotético relevo si así lo exige Ciudadanos. Y también de la Operación Salvar al Soldado Sánchez para proteger al líder de la oposición. Mariano Rajoy lo reveló ayer en Los desayunos de RTVE y consideró ""lógico"" que se produzcan esas conversaciones aunque matizó: ""Yo no puedo estar en eso"". Eso sí, al candidato Rajoy le parecen ""divertidas"" todas esas operaciones y especulaciones entre políticos y periodistas ""porque crean ambiente"". Él mismo confesó que se ha sentido víctima y protagonista muchas veces de ese tipo de operaciones, aunque no precisó cuáles.  Lo que teme ahora es que el líder del PSOE, Pedro Sánchez, repita los pactos a todas las bandas ""y entre partidos con planteamientos muy diferentes"" que se fraguaron tras las elecciones locales de mayo: ""Espero que eso no se produzca"". Rajoy anunció que una de las primeras leyes que llevará al nuevo Parlamento si gobierna será la reforma de la norma electoral para imponer que rija la lista más votada, al menos en los Ayuntamientos."		
December 24, 2015 Thursday  Andalucía Edición	El Pais	"Pablo Iglesias lanzó ayer una propuesta que pretende ampliar el abanico de posibles candidatos a la investidura. Aunque aún no han empezado las negociaciones, el líder de Podemos planteó una alternativa al secretario general del PSOE, Pedro Sánchez, descartando la hipótesis de un Gobierno del PP. Defendió la elección de ""una figura independiente de prestigio"" siempre que acepte la reforma constitucional que propone Podemos, que incluye el referéndum catalán.  El líder de Podemos vinculó esta propuesta, todavía en ciernes y lanzada para sondear la disposición de las demás fuerzas antes de concretarla, a una reflexión sobre el PSOE y el liderazgo interno de Sánchez, lo que demuestra que mantiene una estrategia que busca el desgaste de los socialistas. El lunes, un día después de las elecciones, intentó trasladarle la presión al condicionar el apoyo a su investidura a la celebración de un referéndum en Cataluña, un requisito que el principal partido de la oposición rechaza de plano. A la espera de su primera reunión con el secretario general del PSOE, Iglesias dio ayer un paso más. Su argumento, difundido en un artículo publicado en su blog en El Huffington Post, rebaja de entrada las posibilidades de que Sánchez logre siquiera plantear su investidura. ""Si a Pedro Sánchez no le dejan intentar ser presidente, porque quizá no esté siquiera en condiciones de ser el líder de su partido, tal vez sea el momento de que una figura independiente de prestigio asuma dar los pasos necesarios para intentar que en España deje de gobernar el Partido Popular y pongamos fin al tiempo de la corrupción y la desigualdad"", asegura el líder de Podemos. La simple hipótesis queda, en cualquier caso, en una entelequia puesto que el PSOE no solo no aceptaría a un candidato alternativo que no haya salido de las urnas, sino que ni siquiera se plantearía debatir sobre un nombre que defienda el referéndum. Iglesias insiste en que su formación no permitirá que Mariano Rajoy, con quien se reunirá el lunes por la mañana en La Moncloa, siga en el Gobierno. ""Ni por activa, ni por pasiva"", ha venido diciendo desde el domingo por la noche, y califica de ""estafa democrática"" la posibilidad de que el PSOE permita un Ejecutivo de ese partido. Para criticar a Sánchez, el líder de Podemos recurre en su artículo a una teoría de Enrico Berlinguer, el último gran líder del Partido Comunista Italiano e impulsor del ""compromiso histórico"": ""La geopolítica de los viejos partidos está hecha de nombres y lugares"". En su opinión, ""la mañana del 21, la geopolítica del poder del PSOE empezó a operar"". Los nombres que, asegura, empezaron a presionar a Sánchez fueron el expresidente Felipe González, la presidenta de la Junta de Andalucía, Susana Díaz, el de Castilla-La Mancha, Emiliano García-Page, y el de Extremadura, Guillermo Fernández Vara. Los lugares de esa presión son, según su análisis, ""Bruselas, Ferraz y San Telmo"", en referencia a la dirección del PSOE y la sede del Gobierno andaluz. Nombres y lugares ""comenzaron una danza que empequeñecía"" al líder de ese partido. ""¿Dónde está Pedro Sánchez? ¿Cómo es posible que no hayamos hablado todavía? ¿Es que no va a plantear la posibilidad de un Gobierno alternativo al de Rajoy?"", se pregunta Iglesias, que mantendrá la defensa del referéndum ante cualquier oferta del líder socialista. El candidato de Podemos no ha aclarado, en cualquier caso, su opción por ninguna alianza en los futuros debates de investidura. Antes de anunciar una decisión formal, quiere mantener conversaciones con los distintos líderes, pero la consulta catalana será irrenunciable. Pese a eso, ayer volvió a rechazar el término línea roja. Las cinco reformas constitucionales que propone el partido, entre ellas el reconocimiento del derecho a decidir, zanjó, ""no son líneas rojas para una negociación sino las bases mínimas de un compromiso histórico para la nueva etapa que comienza"". Un proyecto que, de momento, en el nuevo Parlamento solo defiende Podemos."		
December 11, 2015 Friday  Comunidad Valenciana Edición	El Pais	"El presidente del Gobierno ha hablado con la vicepresidenta, Soraya Sáenz de Santamaría, de la Operación Menina sobre su hipotético relevo si así lo exige Ciudadanos. Y también de la Operación Salvar al soldado Sánchez para proteger al líder de la oposición. Mariano Rajoy lo reveló ayer en Los desayunos de RTVE y consideró ""lógico"" que se produzcan esas conversaciones aunque matizó: ""Yo no puedo estar en eso"". Eso sí, al candidato Rajoy le parecen ""divertidas"" todas esas operaciones y especulaciones entre políticos y periodistas ""porque crean ambiente"". El propio Rajoy confesó que se ha sentido víctima y protagonista muchas veces de ese tipo de operaciones, aunque no precisó cuáles.  Lo que teme ahora es que el líder del PSOE, Pedro Sánchez, repita los pactos a todas las bandas ""y entre partidos con planteamientos muy diferentes"" que se fraguaron tras las elecciones locales de mayo: ""Espero que eso no se produzca"". Rajoy anunció que una de las primeras leyes que llevará al nuevo Parlamento si gobierna será la reforma de la norma electoral para imponer que gobierne la lista más votada, al menos en los Ayuntamientos."		
December 11, 2015 Friday  Comunidad Valenciana Edición	El Pais	La campaña electoral se ha trasladado a los platós televisivos, especialmente de programas de entretenimiento, y ha abandonado en gran medida los tradicionales mítines. O, al menos, la atención ha dejado de centrarse en esos actos de exaltación y la estrategia electoral de los principales partidos se ha diseñado pensando en la televisión, según admiten responsables de las candidaturas. Se busca una audiencia masiva a la que no se llega por otros medios y que se amplifica luego en redes sociales. Nunca antes en España una campaña había estado tan vinculada a la televisión y, sobre todo, a espacios de espectáculo. Mariano Rajoy abandonará hoy a media mañana la reunión del Consejo de Ministros para ir a Telecinco a grabar el programa ¡Qué tiempo tan feliz! de María Teresa Campos, que se emitirá el sábado por la tarde. Todos los demás líderes han pasado en las últimas semanas por ese espacio, que hasta ahora era ajeno a la política. La campaña electoral del 20-D se ha trasladado a los platós, especialmente de programas de entretenimiento. Los responsables de los partidos explican que esta situación tiene que ver con múltiples factores que van desde el desarrollo de la legislatura, la proliferación de nuevos líderes, la presencia de candidatos nacidos en platós televisivos, el interés por apuntarse a una nueva forma de política y el propio funcionamiento de los medios audiovisuales.  Óscar López, miembro destacado del equipo de campaña socialista, asegura que el ascenso de nuevos partidos como Ciudadanos o Podemos tiene que ver con la crisis, pero también con la televisión. Hasta el punto de que ambos factores han hecho crecer el interés por programas políticos en la televisión y, por tanto, de acercamiento a la política. Y esto se traduce en un alto porcentaje de participación para las elecciones generales, según prevén las encuestas. Dos de los principales candidatos, Albert Rivera y, especialmente, Pablo Iglesias han crecido en la televisión y han participado durante toda la legislatura en programas de tertulia política. Los partidos tradiciones han intentado adaptarse a esa situación y han incrementado sus intervenciones en medios, aunque con dudas iniciales. Por ejemplo, Pedro Sánchez rompió moldes al utilizar hace un año su intervención en Sálvame de Telecinco para superar el dato de bajo nivel de conocimiento. Y Antonio Carmona llegó a la candidatura socialista al Ayuntamiento de Madrid aupado por su omnipresencia en televisión. El PP, durante el primer tramo de la legislatura, se negaba a participar en estos programas, según explican responsables de televisiones. Eran los tiempos del plasma y en los que el presidente del Gobierno huía de los periodistas por el garaje en el Senado. En verano, Mariano Rajoy dio un giro: pidió a sus dirigentes que salieran a explicar su gestión y situó al frente del partido a nuevos dirigentes más habituados a la televisión. Por ejemplo, Andrea Levy y Pablo Casado pasaron a ser miembros de esas tertulias catódicas. Los políticos actuaron como contertulios en programas políticos y luego dieron el salto hacia espacios de entretenimiento. Fuentes del equipo del PP explican que antes del verano se trazó una estrategia basada en la idea de humanizar al candidato, tras una legislatura de distancia de los ciudadanos. Se diseñaron vídeos, se multiplicaron las ocasiones para dar paseos por las calles antes y después de cada acto... Y ahora les ha venido perfecta la oleada de peticiones para programas de entretenimiento para la campaña. El propio Rajoy, tras acudir al programa de Bertín Osborne en La 1 y a La Sexta Noche, estará el sábado en el de Teresa Campos en Telecinco. Sánchez suma a estos programas El Hormiguero de Antena 3. Y todos han pasado por el programa de Ana Rosa en Telecinco y algunos por el de Calleja en Cuatro. El socialista presume de haber ido a todas las televisiones autonómicas y hoy participará en Las Mañanas de Cuatro de Javier Ruiz. Rajoy y Sánchez han rechazado acudir a El Objetivo de Ana Pastor, en La Sexta, como únicas renuncias que se conocen. Según los datos del PSOE, el líder socialista ha ido a 11 programas de televisión desde el día 21 de noviembre. Rivera e Iglesias debatieron en un bar en Salvados. Todos fueron también a programas deportivos de la radio como El Larguero de la cadena SER, como continuidad del espectáculo audiovisual. Aparte quedan los debates, incluido el de EL PAÍS por Internet. Las elecciones se han planteado como una batalla casi generacional entre lo que se considera nuevo y lo que se considera viejo. En esa pugna, los expertos en comunicación hablan de nueva política, de política espectáculo y hasta de campañas pop para explicar ese esfuerzo por parecer próximos. Los mítines se mantienen, pero de forma más limitada y con agendas supeditadas a la televisión. Y, en todo caso, la campaña del 20-D quedará como la más vinculada al espectáculo televisivo de la historia democrática. Un responsable de campaña de uno de los grandes partidos explica también que han tenido que adaptarse al funcionamiento de los medios. Por ejemplo, asegura que en las televisiones los programas los hacen diferentes productoras y que no basta con acudir a una cadena, sino que hay que atender y acudir a los de cada una de las productoras. También se ha registrado una evolución de los formatos a los que se han tenido que subir los políticos.		
December 11, 2015 Friday  2ª Ed. Barna Edición	El Pais	La televisión es el medio preferido por los españoles para seguir la campaña, según un estudio de Kantar, líder mundial en estudios de mercado, investigación y análisis. El 53,8% asegura que la sigue a través de este medio. La siguiente vía de acceso son los medios digitales e Internet para el 21,9% de los consultados. Menos de la mitad de ese porcentaje dice seguirlo por redes sociales. Ese resultado da idea de la brecha digital y la dificultad para que un porcentaje notable de votantes accedan a nuevas tecnologías.  Estos datos avalan la estrategia de los partidos para volcarse en la televisión por encima de otros medios, en busca de penetración en el electorado. Uno de los responsables de la campaña del PSOE explica que la presencia de Pedro Sánchez en el programa de Bertín Osborne o en el de Teresa Campos les permite llegar a un público al que no alcanzan por otros medios. En ese sector del electorado, formado sobre todo por personas de más edad, disputan un número notable de votos al PP que determina el resultado final.		
December 11, 2015 Friday  Comunidad Valenciana Edición	El Pais	Las grandes decisiones y los más relevantes discursos de esta campaña electoral no se pronuncian en mítines, sino en los platós de televisión. Los cuatro principales candidatos han multiplicado sus apariciones en los programas de entretenimiento televisivo. Incluso el presidente del Gobierno, quien hasta hace poco se resistía a cualquier presencia televisiva y hoy dejará el Consejo de Ministros para grabar su intervención del sábado en el programa Qué tiempo tan feliz, de María Teresa Campos. Desde el 21 de noviembre, el líder del PSOE, Pedro Sánchez, ha pasado por 11 programas de televisión. Está exprimiendo el medio que le lanzó a la fama tras ser elegido secretario general. Su nombre empezó a conocerse tras una intervención telefónica en Sálvame. Los candidatos de los partidos tradicionales se enfrentan a nuevos valores emergentes que se han curtido en ese medio. Pablo Iglesias, sobre todo, era, hasta su ascenso a la cúspide política, un habitual en los platós de diversos programas de La Sexta. Ahora ha regresado a ellos en su intento de que Podemos recupere terreno tras el revés en las autonómicas catalanas. 		
December 11, 2015 Friday  Nacional Edición	El Pais	Las grandes decisiones y los más relevantes discursos de esta campaña electoral no se pronuncian en mítines, sino en los platós de televisión. Los cuatro principales candidatos han multiplicado sus apariciones en los programas de entretenimiento televisivo. Incluido el presidente del Gobierno, que hasta hace poco se resistía a cualquier aparición televisiva, que hoy dejará el Consejo de Ministros para grabar su intervención del sábado en el programa Qué tiempo tan feliz de María Teresa Campos. Desde el 21 de noviembre, el líder del PSOE, Pedro Sánchez, ha aparecido en 11 programas de televisión. Está exprimiendo el medio que le lanzó a la fama tras ser elegido secretario general. Su nombre empezó a conocerse tras su intervención telefónica en Sálvame. Los candidatos de los partidos tradicionales se enfrentan a nuevos valores emergentes que se han curtido en ese medio. Pablo Iglesias, sobre todo, era, hasta su ascenso a la cúspide política, un habitual en los platós de diversos programas de La Sexta. Ahora ha regresado a ellos en su intento de que Podemos recupere terreno tras el revés en las autonómicas catalanas. 		
December 11, 2015 Friday  Nacional Edición	El Pais	"El presidente del Gobierno ha hablado con la vicepresidenta, Soraya Sáenz de Santamaría, de la Operación Meninasobre su hipotético relevo si así lo exige Ciudadanos. Y también de la Operación salvar al soldado Sánchezpara proteger al líder de la oposición. Mariano Rajoy lo reveló ayer en Los desayunos de RTVE y consideró ""lógico"" que se produzcan esas conversaciones aunque matizó: ""Yo no puedo estar en eso"". Eso sí, al candidato Rajoy le parecen ""divertidas"" todas esas operaciones y especulaciones entre políticos y periodistas ""porque crean ambiente"". El propio Rajoy confesó que se ha sentido víctima y protagonista muchas veces de ese tipo de operaciones, aunque no precisó cuáles. Lo que teme ahora es que el líder del PSOE, Pedro Sánchez, caiga en la tentación de repetir los pactos a todas las bandas ""y entre partidos con planteamientos muy diferentes"" que se fraguaron tras las elecciones locales de mayo: ""Espero que eso no se produzca"". Rajoy anunció que una de las primeras leyes que llevará al nuevo Parlamento si gana y gobierna será la reforma de la norma electoral para imponer que gobierne la lista más votada, al menos en los Ayuntamientos. "		
December 11, 2015 Friday  Nacional Edición	El Pais	La campaña electoral se ha trasladado a los platós televisivos, especialmente de programas de entretenimiento, y ha abandonado en gran medida los tradicionales mítines. O, al menos, la atención ha dejado de centrarse en esos actos de exaltación y la estrategia electoral de los principales partidos se ha diseñado pensando en la televisión, según admiten responsables de las candidaturas. Se busca una audiencia masiva a la que no se llega por otros medios y que se amplifica luego en redes sociales. Nunca antes en España una campaña había estado tan vinculada a la televisión y, sobre todo, a espacios de espectáculo. Mariano Rajoy abandonará hoy a media mañana la reunión del Consejo de Ministros para ir a Telecinco a grabar el programa ¡Qué tiempo tan feliz! de María Teresa Campos, que se emitirá el sábado por la tarde. Todos los demás líderes han pasado en las últimas semanas por ese espacio, que hasta ahora era ajeno a la política. La campaña electoral del 20-D se ha trasladado a los platós, especialmente de programas de entretenimiento. Los responsables de los partidos explican que esta situación tiene que ver con múltiples factores que van desde el desarrollo de la legislatura, la proliferación de nuevos líderes, la presencia de candidatos nacidos en platós televisivos, el interés por apuntarse a una nueva forma de política y el propio funcionamiento de los medios audiovisuales.  Óscar López, miembro destacado del equipo de campaña socialista, asegura que el ascenso de nuevos partidos como Ciudadanos o Podemos tiene que ver con la crisis, pero también con la televisión. Hasta el punto de que ambos factores han hecho crecer el interés por programas políticos en la televisión y, por tanto, de acercamiento a la política. Y esto se traduce en un alto porcentaje de participación para las elecciones generales, según prevén las encuestas. Dos de los principales candidatos, Albert Rivera y, especialmente, Pablo Iglesias han crecido en la televisión y han participado durante toda la legislatura en programas de tertulia política. Los partidos tradiciones han intentado adaptarse a esa situación y han incrementado sus intervenciones en medios, aunque con dudas iniciales. Por ejemplo, Pedro Sánchez rompió moldes al utilizar hace un año su intervención en Sálvame de Telecinco para superar el dato de bajo nivel de conocimiento. Y Antonio Carmona llegó a la candidatura socialista al Ayuntamiento de Madrid aupado por su omnipresencia en televisión. El PP, durante el primer tramo de la legislatura, se negaba a participar en estos programas, según explican responsables de televisiones. Eran los tiempos del plasma y en los que el presidente del Gobierno huía de los periodistas por el garaje en el Senado. En verano, Mariano Rajoy dio un giro: pidió a sus dirigentes que salieran a explicar su gestión y situó al frente del partido a nuevos dirigentes más habituados a la televisión. Por ejemplo, Andrea Levy y Pablo Casado pasaron a ser miembros de esas tertulias catódicas. Los políticos actuaron como contertulios en programas políticos y luego dieron el salto hacia espacios de entretenimiento. Fuentes del equipo del PP explican que antes del verano se trazó una estrategia basada en la idea de humanizar al candidato, tras una legislatura de distancia de los ciudadanos. Se diseñaron vídeos, se multiplicaron las ocasiones para dar paseos por las calles antes y después de cada acto... Y ahora les ha venido perfecta la oleada de peticiones para programas de entretenimiento para la campaña. El propio Rajoy, tras acudir al programa de Bertín Osborne en La 1 y a La Sexta Noche, estará el sábado en el de Teresa Campos en Telecinco. Sánchez suma a estos programas El Hormiguero de Antena 3. Y todos han pasado por el programa de Ana Rosa en Telecinco y algunos por el de Calleja en Cuatro. El socialista presume de haber ido a todas las televisiones autonómicas y hoy participará en Las Mañanas de Cuatro de Javier Ruiz. Rajoy y Sánchez han rechazado ir a El Objetivo de Ana Pastor, en La Sexta, como únicas renuncias que se conocen. Según los datos del PSOE, el líder socialista ha ido a 11 programas de televisión desde el día 21 de noviembre. Rivera e Iglesias debatieron en un bar en Salvados. Todos fueron también a programas deportivos de la radio como El Larguero de la cadena SER, como continuidad del espectáculo audiovisual. Aparte quedan los debates, incluido el de EL PAÍS por Internet. Las elecciones se han planteado como una batalla casi generacional entre lo que se considera nuevo y lo que se considera viejo. En esa pugna, los expertos en comunicación hablan de nueva política, de política espectáculo y hasta de campañas pop para explicar ese esfuerzo por parecer próximos. Los mítines se mantienen, pero de forma más limitada y con agendas supeditadas a la televisión. Y, en todo caso, la campaña del 20-D quedará como la más vinculada al espectáculo televisivo de la historia democrática. Un responsable de campaña de uno de los grandes partidos explica también que han tenido que adaptarse al funcionamiento de los medios. Por ejemplo, asegura que en las televisiones los programas los hacen diferentes productoras y que no basta con acudir a una cadena, sino que hay que atender y acudir a los de cada una de las productoras. También ha habido una evolución de los formatos a los que se han tenido que subir los políticos.		
